"ANO_EJE","NIVEL_GOBIERNO","NIVEL_GOBIERNO_NOMBRE","SECTOR","SECTOR_NOMBRE","PLIEGO","PLIEGO_NOMBRE","SEC_EJEC","EJECUTORA","EJECUTORA_NOMBRE","DEPARTAMENTO_EJECUTORA","DEPARTAMENTO_EJECUTORA_NOMBRE","PROVINCIA_EJECUTORA","PROVINCIA_EJECUTORA_NOMBRE","DISTRITO_EJECUTORA","DISTRITO_EJECUTORA_NOMBRE","DISPOSITIVO_LEGAL","DISPOSITIVO_LEGAL_NOMBRE","DISPOSITIVO_LEGAL_DESCRIPCION","REFERENCIA","NORMA_REFERENCIA","AMBITO_RESPONSABLE","AMBITO_RESPONSABLE_NOMBRE","PROGRAMA_PPTO","PROGRAMA_PPTO_NOMBRE","TIPO_ACT_PROY","TIPO_ACT_PROY_NOMBRE","PRODUCTO_PROYECTO","PRODUCTO_PROYECTO_NOMBRE","ACTIVIDAD_ACCION_OBRA","ACTIVIDAD_ACCION_OBRA_NOMBRE","DEPARTAMENTO_META","DEPARTAMENTO_META_NOMBRE","PROVINCIA_META","PROVINCIA_META_NOMBRE","DISTRITO_META","DISTRITO_META_NOMBRE","FUENTE_FINANCIAMIENTO","FUENTE_FINANCIAMIENTO_NOMBRE","RUBRO","RUBRO_NOMBRE","CATEGORIA_GASTO","CATEGORIA_GASTO_NOMBRE","TIPO_TRANSACCION","GENERICA","GENERICA_NOMBRE","MONTO_ASIGNADO","MARCO_PRESUPUESTAL","MONTO_CERTIFICADO","MONTO_COMPROMETIDO_ANUAL","MONTO_DEVENGADO"
"2017","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","451","GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD","831","001","REGION LA LIBERTAD-SEDE CENTRAL","13","LA LIBERTAD","01","TRUJILLO","01","REGION LA LIBERTAD-SEDE CENTRAL","40","D.S. Nº 193-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de diversos Pliegos del Gobierno Nacional y Gobierno Regional para intervenciones ante la ocurrencia de desastres","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","LEY N° 30556","1","AUTORIDAD PARA LA RECONSTRUCCIÓN CON CAMBIOS","0108","MEJORAMIENTO INTEGRAL DE BARRIOS","2","PROYECTO","2376985","REHABILITACION DE LA AV. VICTOR LARCO INTERSECCION AV. HUAMAN-JR- CALLAO, DISTRITO DE VICTOR LARCO HERRERA-PROVINCIA TRUJILLO-REGION LA LIBERTAD","6000002","SUPERVISION Y LIQUIDACION DE OBRAS","13","LA LIBERTAD","01","TRUJILLO","11","TRUJILLO","3","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","19","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","10000","0","0","0"
"2017","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","451","GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD","831","001","REGION LA LIBERTAD-SEDE CENTRAL","13","LA LIBERTAD","01","TRUJILLO","01","REGION LA LIBERTAD-SEDE CENTRAL","40","D.S. Nº 193-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de diversos Pliegos del Gobierno Nacional y Gobierno Regional para intervenciones ante la ocurrencia de desastres","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","LEY N° 30556","1","AUTORIDAD PARA LA RECONSTRUCCIÓN CON CAMBIOS","0108","MEJORAMIENTO INTEGRAL DE BARRIOS","2","PROYECTO","2376985","REHABILITACION DE LA AV. VICTOR LARCO INTERSECCION AV. HUAMAN-JR- CALLAO, DISTRITO DE VICTOR LARCO HERRERA-PROVINCIA TRUJILLO-REGION LA LIBERTAD","4000093","REHABILITACION DE VIA LOCAL","13","LA LIBERTAD","01","TRUJILLO","11","TRUJILLO","3","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","19","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","1682657","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300157","021008","MUNICIPALIDAD DISTRITAL DE HUANTAR","02","ANCASH","10","HUARI","08","MUNICIPALIDAD DISTRITAL DE HUANTAR","50","R.M. Nº 162-2017-TR","Transferencia Financiera Del Programa Para La Generación Del Empleo Social Inclusivo  TRABAJA PERU  A Favor De Organismos Ejecutores Del Sector Público.","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","LEY Nº 30556","1","AUTORIDAD PARA LA RECONSTRUCCIÓN CON CAMBIOS","0073","PROGRAMA PARA LA GENERACION DEL EMPLEO SOCIAL INCLUSIVO - TRABAJA PERU","2","PROYECTO","2344779","CREACION DE LA DEFENSA RIVEREÑA DEL RIO CARHUASCANCHA EN EL SECTOR TSACAJIRCA DEL CENTRO POBLADO DE ACOPARA, DISTRITO DE HUANTAR - HUARI - ANCASH","4000122","CONTROL DE INUNDACIONES Y DEFENSAS RIBEREÑAS","02","ANCASH","10","HUARI","08","HUANTAR","4","DONACIONES Y TRANSFERENCIAS","13","DONACIONES Y TRANSFERENCIAS","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","593945","0","0","481533.80"
"2017","E","GOBIERNO NACIONAL","05","AMBIENTAL","331","SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA","474","001","SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA-SENAMHI","15","LIMA","01","LIMA","13","SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA-SENAMHI","45","D.S. Nº 225-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor del pliego Servicio Nacional de Meteorología e Hidrología","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","Ley Nº 30518","2","COMISIÓN MULTISECTORIAL","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","2","PROYECTO","2354130","REHABILTACION DE LA ESTACION HIDROMETEOROLOGICA AUTOMATICA MALVADOS RINCONADA","6000005","ADQUISICION DE EQUIPOS","15","LIMA","02","LIMA","02","JESUS MARIA","3","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","19","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","362827","0","0","0"
"2017","E","GOBIERNO NACIONAL","05","AMBIENTAL","331","SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA","474","001","SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA-SENAMHI","15","LIMA","01","LIMA","13","SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA-SENAMHI","45","D.S. Nº 225-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor del pliego Servicio Nacional de Meteorología e Hidrología","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","Ley Nº 30518","2","COMISIÓN MULTISECTORIAL","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","2","PROYECTO","2354138","REHABILTACION DE LA ESTACION HIDROMETEOROLOGICA AUTOMATICA CARAL LAS MINAS","6000005","ADQUISICION DE EQUIPOS","15","LIMA","02","LIMA","04","JESUS MARIA","3","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","19","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","362827","0","0","0"
"2017","E","GOBIERNO NACIONAL","05","AMBIENTAL","331","SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA","474","001","SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA-SENAMHI","15","LIMA","01","LIMA","13","SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA-SENAMHI","45","D.S. Nº 225-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor del pliego Servicio Nacional de Meteorología e Hidrología","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","Ley Nº 30518","2","COMISIÓN MULTISECTORIAL","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","2","PROYECTO","2354242","REHABILTACION DE LA ESTACION HIDROMETEOROLOGICA AUTOMATICA BOCATOMA ZAMBA","6000005","ADQUISICION DE EQUIPOS","20","LIMA","02","LIMA","07","JESUS MARIA","3","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","19","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","362827","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301357","150719","MUNICIPALIDAD DISTRITAL DE SAN JUAN DE IRIS","15","LIMA","07","HUAROCHIRI","19","MUNICIPALIDAD DISTRITAL DE SAN JUAN DE IRIS","70","R.M. Nº 219-2017-TR","Transferencia Financiera del","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","LEY Nº 30556","1","AUTORIDAD PARA LA RECONSTRUCCIÓN CON CAMBIOS","0073","PROGRAMA PARA LA GENERACION DEL EMPLEO SOCIAL INCLUSIVO - TRABAJA PERU","2","PROYECTO","2342495","CREACION DE MURO DE CONTENCION SECTOR TURIAÑE, DISTRITO DE SAN JUAN DE IRIS - HUAROCHIRI - LIMA","4000212","CONSTRUCCION DE MURO DE CONTENCION","15","LIMA","07","HUAROCHIRI","19","SAN JUAN DE IRIS","4","DONACIONES Y TRANSFERENCIAS","13","DONACIONES Y TRANSFERENCIAS","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","333492","0","0","48100.70"
"2017","E","GOBIERNO NACIONAL","05","AMBIENTAL","331","SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA","474","001","SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA-SENAMHI","15","LIMA","01","LIMA","13","SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA-SENAMHI","45","D.S. Nº 225-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor del pliego Servicio Nacional de Meteorología e Hidrología","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","Ley Nº 30518","2","COMISIÓN MULTISECTORIAL","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","2","PROYECTO","2355691","REHABILITACION DE LA ESTACION METEOROLOGICA AUTOMATICA CACHICOTO","6000005","ADQUISICION DE EQUIPOS","10","LIMA","05","LIMA","07","JESUS MARIA","3","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","19","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","18500","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301529","200101","MUNICIPALIDAD PROVINCIAL DE PIURA","20","PIURA","01","PIURA","01","MUNICIPALIDAD PROVINCIAL DE PIURA","46","D.S. Nº 235-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de diversos pliegos del Gobierno Nacional y Local","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","LEY N° 30556","1","AUTORIDAD PARA LA RECONSTRUCCIÓN CON CAMBIOS","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","2","PROYECTO","2367793","REHABILITACION DE LA AVENIDA R ENTRE AV. ANDREA AVELINO CACERES Y AV. LOS INCAS EN DISTRITO DE PIURA, PROVINCIA DE PIURA","4000093","REHABILITACION DE VIA LOCAL","20","PIURA","01","PIURA","01","PIURA","3","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","19","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","2108616","0","0","1839626.41"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301529","200101","MUNICIPALIDAD PROVINCIAL DE PIURA","20","PIURA","01","PIURA","01","MUNICIPALIDAD PROVINCIAL DE PIURA","46","D.S. Nº 235-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de diversos pliegos del Gobierno Nacional y Local","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","LEY N° 30556","1","AUTORIDAD PARA LA RECONSTRUCCIÓN CON CAMBIOS","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","2","PROYECTO","2367803","REHABILITACION DE AV. RAYMONDI ENTRE AV. CHIRICHIGNO Y AV. LAS PALMERAS EN DISTRITO DE PIURA, PROVINCIA DE PIURA","4000093","REHABILITACION DE VIA LOCAL","20","PIURA","01","PIURA","01","PIURA","3","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","19","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","1053694","0","0","19666.41"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301529","200101","MUNICIPALIDAD PROVINCIAL DE PIURA","20","PIURA","01","PIURA","01","MUNICIPALIDAD PROVINCIAL DE PIURA","46","D.S. Nº 235-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de diversos pliegos del Gobierno Nacional y Local","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","LEY N° 30556","1","AUTORIDAD PARA LA RECONSTRUCCIÓN CON CAMBIOS","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","2","PROYECTO","2367845","REHABILITACION DE AVENIDA LOS TALLANES ENTRE AVENIDA ANDRES AVELINO CACERES Y CALLE LOS ZANGANOS EN EL DISTRITO DE PIURA, PROVINCIA DE PIURA","4000093","REHABILITACION DE VIA LOCAL","20","PIURA","01","PIURA","01","PIURA","3","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","19","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","2433591","0","0","1650041.58"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301529","200101","MUNICIPALIDAD PROVINCIAL DE PIURA","20","PIURA","01","PIURA","01","MUNICIPALIDAD PROVINCIAL DE PIURA","46","D.S. Nº 235-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de diversos pliegos del Gobierno Nacional y Local","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","LEY N° 30556","1","AUTORIDAD PARA LA RECONSTRUCCIÓN CON CAMBIOS","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","2","PROYECTO","2368004","REHABILITACION DE LA AVENIDA CACERES ENTRE PUENTE CACERES Y OVALO CACERES EN DISTRITO DE PIURA, PROVINCIA DE PIURA","4000093","REHABILITACION DE VIA LOCAL","20","PIURA","01","PIURA","01","PIURA","3","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","19","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","3726593","0","0","784016.77"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301465","160601","MUNICIPALIDAD PROVINCIAL DE UCAYALI - CONTAMANA","16","LORETO","06","UCAYALI","01","MUNICIPALIDAD PROVINCIAL DE UCAYALI - CONTAMANA","48","D.S. Nº 252-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor del diversos Gobiernos Locales","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","LEY N° 30518","2","COMISIÓN MULTISECTORIAL","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","2","PROYECTO","2343233","INSTALACION DE LA INSTITUCION EDUCATIVA PRIMARIA NRO 64298, UBICADA EN LA LOCALIDAD DE NUEVA DELICIA, DISTRITO DE SARAYACU, PROVINCIA UCAYALI LORETO, ANTE POSIBLE EROSION FLUVIAL EN EL 2017","4000018","INSTALACION DE INFRAESTRUCTURA DE EDUCACION PRIMARIA","16","LORETO","06","UCAYALI","01","CONTAMANA","3","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","19","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","167316","0","0","167314.45"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301465","160601","MUNICIPALIDAD PROVINCIAL DE UCAYALI - CONTAMANA","16","LORETO","06","UCAYALI","01","MUNICIPALIDAD PROVINCIAL DE UCAYALI - CONTAMANA","48","D.S. Nº 252-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor del diversos Gobiernos Locales","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","LEY N° 30518","2","COMISIÓN MULTISECTORIAL","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","2","PROYECTO","2343234","INSTALACION DE 03 AULAS EN LA INSTITUCION EDUCATIVA SECUNDARIA APOLINARIO RAMIREZ PEA, UBICADA EN LA LOCALIDAD DE PAHOYAN, DISTRITO DE PADRE MARQUEZ, PROVINCIA UCAYALI LORETO, ANTE POSIBLE EROSION FLUVIAL EN EL 2017.","4000019","INSTALACION DE INFRAESTRUCTURA DE EDUCACION SECUNDARIA","16","LORETO","06","UCAYALI","01","CONTAMANA","3","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","19","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","291506","0","0","291505.98"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301465","160601","MUNICIPALIDAD PROVINCIAL DE UCAYALI - CONTAMANA","16","LORETO","06","UCAYALI","01","MUNICIPALIDAD PROVINCIAL DE UCAYALI - CONTAMANA","48","D.S. Nº 252-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor del diversos Gobiernos Locales","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","LEY N° 30518","2","COMISIÓN MULTISECTORIAL","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","2","PROYECTO","2343235","INSTALACION DE 05 AULAS EN LA INSTITUCION EDUCATIVA PRIMARIA NRO 64187, UBICADA EN LA LOCALIDAD DE ROABOYA MESTIZA, DISTRITO DE PADRE MARQUEZ, PROVINCIA DE UCAYALI LORETO, ANTE POSIBLE EROSION FLUVIAL EN EL 2017","4000018","INSTALACION DE INFRAESTRUCTURA DE EDUCACION PRIMARIA","16","LORETO","06","UCAYALI","01","CONTAMANA","3","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","19","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","403000","0","0","255795.90"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301465","160601","MUNICIPALIDAD PROVINCIAL DE UCAYALI - CONTAMANA","16","LORETO","06","UCAYALI","01","MUNICIPALIDAD PROVINCIAL DE UCAYALI - CONTAMANA","48","D.S. Nº 252-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor del diversos Gobiernos Locales","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","LEY N° 30518","2","COMISIÓN MULTISECTORIAL","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","2","PROYECTO","2343236","INSTALACION DE LA INSTITUCION EDUCATIVA SECUNDARIA LEONCIO GARCIA BARDALES, EN LA LOCALIDAD DE SANTA ANA, DISTRITO DE PADRE MARQUEZ, PROVINCIA DE UCAYALI - LORETO, ANTE POSIBLE EROSION FLUVIAL EN EL 2017","4000019","INSTALACION DE INFRAESTRUCTURA DE EDUCACION SECUNDARIA","16","LORETO","06","UCAYALI","01","CONTAMANA","3","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","19","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","231754","0","0","231752.39"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301345","150707","MUNICIPALIDAD DISTRITAL DE HUACHUPAMPA","15","LIMA","07","HUAROCHIRI","07","MUNICIPALIDAD DISTRITAL DE HUACHUPAMPA","50","R.M. Nº 162-2017-TR","Transferencia Financiera Del Programa Para La Generación Del Empleo Social Inclusivo  TRABAJA PERU  A Favor De Organismos Ejecutores Del Sector Público.","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","LEY Nº 30556","1","AUTORIDAD PARA LA RECONSTRUCCIÓN CON CAMBIOS","0073","PROGRAMA PARA LA GENERACION DEL EMPLEO SOCIAL INCLUSIVO - TRABAJA PERU","2","PROYECTO","2343036","CREACION DE MURO DE CONTENCION EN LA AV. 15 DE AGOSTO FRENTE A LA MZ. O-W, DISTRITO DE HUACHUPAMPA - HUAROCHIRI - LIMA","4000212","CONSTRUCCION DE MURO DE CONTENCION","15","LIMA","07","HUAROCHIRI","07","HUACHUPAMPA","4","DONACIONES Y TRANSFERENCIAS","13","DONACIONES Y TRANSFERENCIAS","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","453457","0","0","213927.24"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301345","150707","MUNICIPALIDAD DISTRITAL DE HUACHUPAMPA","15","LIMA","07","HUAROCHIRI","07","MUNICIPALIDAD DISTRITAL DE HUACHUPAMPA","50","R.M. Nº 162-2017-TR","Transferencia Financiera Del Programa Para La Generación Del Empleo Social Inclusivo  TRABAJA PERU  A Favor De Organismos Ejecutores Del Sector Público.","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","LEY Nº 30556","1","AUTORIDAD PARA LA RECONSTRUCCIÓN CON CAMBIOS","0073","PROGRAMA PARA LA GENERACION DEL EMPLEO SOCIAL INCLUSIVO - TRABAJA PERU","2","PROYECTO","2343081","CREACION DE MURO DE CONTENCION EN EL JR. HUAROCHIRI FRENTE A LA MZ. D-E, DISTRITO DE HUACHUPAMPA - HUAROCHIRI - LIMA","4000212","CONSTRUCCION DE MURO DE CONTENCION","15","LIMA","07","HUAROCHIRI","07","HUACHUPAMPA","4","DONACIONES Y TRANSFERENCIAS","13","DONACIONES Y TRANSFERENCIAS","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","332477","0","0","139845.75"
"2017","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","457","GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA","892","001","REGION PIURA-SEDE CENTRAL","20","PIURA","01","PIURA","01","REGION PIURA-SEDE CENTRAL","40","D.S. Nº 193-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de diversos Pliegos del Gobierno Nacional y Gobierno Regional para intervenciones ante la ocurrencia de desastres","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","LEY N° 30556","1","AUTORIDAD PARA LA RECONSTRUCCIÓN CON CAMBIOS","0108","MEJORAMIENTO INTEGRAL DE BARRIOS","2","PROYECTO","2353370","REHABILITACION DE VIA DE LA AV. FRANCIA DE LA AV. DON BOSCO HASTA LA AVENIDA SANTA ROSA, DISTRITO DE 26 DE OCTUBRE, PROVINCIA DE PIURA - PIURA","6000002","SUPERVISION Y LIQUIDACION DE OBRAS","20","PIURA","01","PIURA","15","PIURA","3","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","19","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","30240","0","0","8000"
"2017","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","457","GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA","892","001","REGION PIURA-SEDE CENTRAL","20","PIURA","01","PIURA","01","REGION PIURA-SEDE CENTRAL","40","D.S. Nº 193-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de diversos Pliegos del Gobierno Nacional y Gobierno Regional para intervenciones ante la ocurrencia de desastres","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","LEY N° 30556","1","AUTORIDAD PARA LA RECONSTRUCCIÓN CON CAMBIOS","0108","MEJORAMIENTO INTEGRAL DE BARRIOS","2","PROYECTO","2353370","REHABILITACION DE VIA DE LA AV. FRANCIA DE LA AV. DON BOSCO HASTA LA AVENIDA SANTA ROSA, DISTRITO DE 26 DE OCTUBRE, PROVINCIA DE PIURA - PIURA","6000001","EXPEDIENTE TECNICO","20","PIURA","01","PIURA","15","PIURA","3","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","19","RECURSOS POR OPERACIONES OFICIALES DE CREDITO","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","34776","0","0","13224"
