,date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
7967,0.022654,6,1.0,0.069443,0.291282,0.003467,0.422915,0.414912,DOWN
7968,0.022698,7,0.0,0.073526,0.270455,0.003467,0.422915,0.414912,DOWN
7969,0.022698,7,0.021277,0.069443,0.234454,0.003467,0.422915,0.414912,DOWN
7970,0.022698,7,0.042553,0.060616,0.217941,0.003467,0.422915,0.414912,DOWN
7971,0.022698,7,0.06383,0.063468,0.170039,0.003467,0.422915,0.414912,DOWN
7972,0.022698,7,0.085106,0.063468,0.128979,0.003467,0.422915,0.414912,DOWN
7973,0.022698,7,0.106383,0.063468,0.098631,0.003467,0.422915,0.414912,DOWN
7974,0.022698,7,0.12766,0.063468,0.078102,0.003467,0.422915,0.414912,DOWN
7975,0.022698,7,0.148936,0.063468,0.062481,0.003467,0.422915,0.414912,DOWN
7976,0.022698,7,0.170213,0.06563,0.055341,0.003467,0.422915,0.414912,DOWN
7977,0.022698,7,0.191489,0.063468,0.050729,0.003467,0.422915,0.414912,DOWN
7978,0.022698,7,0.212766,0.063468,0.060399,0.003467,0.422915,0.414912,DOWN
7979,0.022698,7,0.234043,0.06563,0.063672,0.003467,0.422915,0.414912,DOWN
7980,0.022698,7,0.255319,0.06563,0.077358,0.003467,0.422915,0.414912,DOWN
7981,0.022698,7,0.276596,0.06563,0.104284,0.003467,0.422915,0.414912,DOWN
7982,0.022698,7,0.297872,0.068242,0.127492,0.003467,0.422915,0.414912,DOWN
7983,0.022698,7,0.319149,0.069443,0.176584,0.003467,0.422915,0.414912,DOWN
7984,0.022698,7,0.340426,0.07833,0.231776,0.003467,0.422915,0.414912,DOWN
7985,0.022698,7,0.361702,0.089558,0.271497,0.003467,0.422915,0.414912,UP
7986,0.022698,7,0.382979,0.086736,0.317763,0.003467,0.422915,0.414912,UP
7987,0.022698,7,0.404255,0.086736,0.342755,0.003467,0.422915,0.414912,UP
7988,0.022698,7,0.425532,0.089108,0.348706,0.003467,0.422915,0.414912,UP
7989,0.022698,7,0.446809,0.086736,0.337251,0.003467,0.422915,0.414912,UP
7990,0.022698,7,0.468085,0.089108,0.334573,0.003467,0.422915,0.414912,UP
7991,0.022698,7,0.489362,0.089108,0.32535,0.003467,0.422915,0.414912,UP
7992,0.022698,7,0.510638,0.081812,0.309432,0.003467,0.422915,0.414912,UP
7993,0.022698,7,0.531915,0.081812,0.296638,0.003467,0.422915,0.414912,UP
7994,0.022698,7,0.553191,0.07833,0.277447,0.003467,0.422915,0.414912,UP
7995,0.022698,7,0.574468,0.075718,0.258852,0.003467,0.422915,0.414912,DOWN
7996,0.022698,7,0.595745,0.075718,0.243826,0.003467,0.422915,0.414912,DOWN
7997,0.022698,7,0.617021,0.075718,0.23371,0.003467,0.422915,0.414912,UP
7998,0.022698,7,0.638298,0.075718,0.234157,0.003467,0.422915,0.414912,UP
7999,0.022698,7,0.659574,0.073526,0.236239,0.003467,0.422915,0.414912,DOWN
8000,0.022698,7,0.680851,0.075718,0.235644,0.003467,0.422915,0.414912,UP
8001,0.022698,7,0.702128,0.075718,0.251413,0.003467,0.422915,0.414912,UP
8002,0.022698,7,0.723404,0.081812,0.264058,0.003467,0.422915,0.414912,UP
8003,0.022698,7,0.744681,0.081812,0.314043,0.003467,0.422915,0.414912,UP
8004,0.022698,7,0.765957,0.10481,0.378608,0.003467,0.422915,0.414912,UP
8005,0.022698,7,0.787234,0.10565,0.440494,0.003467,0.422915,0.414912,UP
8006,0.022698,7,0.808511,0.10565,0.429932,0.003467,0.422915,0.414912,UP
8007,0.022698,7,0.829787,0.089108,0.411485,0.003467,0.422915,0.414912,UP
8008,0.022698,7,0.851064,0.089828,0.388724,0.003467,0.422915,0.414912,UP
8009,0.022698,7,0.87234,0.089108,0.380542,0.003467,0.422915,0.414912,UP
8010,0.022698,7,0.893617,0.089108,0.341416,0.003467,0.422915,0.414912,UP
8011,0.022698,7,0.914894,0.086736,0.302886,0.003467,0.422915,0.414912,UP
8012,0.022698,7,0.93617,0.086736,0.32163,0.003467,0.422915,0.414912,UP
8013,0.022698,7,0.957447,0.089108,0.325647,0.003467,0.422915,0.414912,UP
8014,0.022698,7,0.978723,0.086736,0.332342,0.003467,0.422915,0.414912,UP
8015,0.022698,7,1.0,0.075718,0.308093,0.003467,0.422915,0.414912,DOWN
8016,0.022742,1,0.0,0.057644,0.2892,0.003467,0.422915,0.414912,DOWN
8017,0.022742,1,0.021277,0.057764,0.259744,0.003467,0.422915,0.414912,DOWN
8018,0.022742,1,0.042553,0.057644,0.246504,0.003467,0.422915,0.414912,DOWN
8019,0.022742,1,0.06383,0.057644,0.203511,0.003467,0.422915,0.414912,DOWN
8020,0.022742,1,0.085106,0.057644,0.171973,0.003467,0.422915,0.414912,DOWN
8021,0.022742,1,0.106383,0.063468,0.142963,0.003467,0.422915,0.414912,DOWN
8022,0.022742,1,0.12766,0.06563,0.124665,0.003467,0.422915,0.414912,DOWN
8023,0.022742,1,0.148936,0.063468,0.113657,0.003467,0.422915,0.414912,DOWN
8024,0.022742,1,0.170213,0.067041,0.105028,0.003467,0.422915,0.414912,DOWN
8025,0.022742,1,0.191489,0.067041,0.115144,0.003467,0.422915,0.414912,DOWN
8026,0.022742,1,0.212766,0.068752,0.135079,0.003467,0.422915,0.414912,DOWN
8027,0.022742,1,0.234043,0.071454,0.187295,0.003467,0.422915,0.414912,DOWN
8028,0.022742,1,0.255319,0.085865,0.291729,0.003467,0.422915,0.414912,UP
8029,0.022742,1,0.276596,0.102738,0.391253,0.003467,0.422915,0.414912,UP
8030,0.022742,1,0.297872,0.083554,0.378756,0.003467,0.422915,0.414912,UP
8031,0.022742,1,0.319149,0.083554,0.429337,0.003467,0.422915,0.414912,UP
8032,0.022742,1,0.340426,0.083554,0.445701,0.003467,0.422915,0.414912,UP
8033,0.022742,1,0.361702,0.083554,0.44823,0.003467,0.422915,0.414912,UP
8034,0.022742,1,0.382979,0.10475,0.487355,0.003467,0.422915,0.414912,UP
8035,0.022742,1,0.404255,0.10475,0.503719,0.003467,0.422915,0.414912,UP
8036,0.022742,1,0.425532,0.102738,0.493603,0.003467,0.422915,0.414912,UP
8037,0.022742,1,0.446809,0.102738,0.482148,0.003467,0.422915,0.414912,UP
8038,0.022742,1,0.468085,0.102738,0.470544,0.003467,0.422915,0.414912,UP
8039,0.022742,1,0.489362,0.088117,0.458494,0.003467,0.422915,0.414912,UP
8040,0.022742,1,0.510638,0.060526,0.453734,0.003467,0.422915,0.414912,DOWN
8041,0.022742,1,0.531915,0.057644,0.451205,0.003467,0.422915,0.414912,DOWN
8042,0.022742,1,0.553191,0.102738,0.448378,0.003467,0.422915,0.414912,UP
8043,0.022742,1,0.574468,0.090729,0.440643,0.003467,0.422915,0.414912,UP
8044,0.022742,1,0.595745,0.090729,0.435287,0.003467,0.422915,0.414912,UP
8045,0.022742,1,0.617021,0.088117,0.426807,0.003467,0.422915,0.414912,UP
8046,0.022742,1,0.638298,0.060526,0.418477,0.003467,0.422915,0.414912,DOWN
8047,0.022742,1,0.659574,0.088117,0.423981,0.003467,0.422915,0.414912,UP
8048,0.022742,1,0.680851,0.090729,0.427998,0.003467,0.422915,0.414912,UP
8049,0.022742,1,0.702128,0.090729,0.435436,0.003467,0.422915,0.414912,UP
8050,0.022742,1,0.723404,0.083554,0.434543,0.003467,0.422915,0.414912,UP
8051,0.022742,1,0.744681,0.083554,0.449122,0.003467,0.422915,0.414912,UP
8052,0.022742,1,0.765957,0.090729,0.482743,0.003467,0.422915,0.414912,UP
8053,0.022742,1,0.787234,0.090729,0.519488,0.003467,0.422915,0.414912,UP
8054,0.022742,1,0.808511,0.083554,0.506397,0.003467,0.422915,0.414912,UP
8055,0.022742,1,0.829787,0.083554,0.477685,0.003467,0.422915,0.414912,UP
8056,0.022742,1,0.851064,0.102738,0.455668,0.003467,0.422915,0.414912,UP
8057,0.022742,1,0.87234,0.090729,0.439601,0.003467,0.422915,0.414912,UP
8058,0.022742,1,0.893617,0.083554,0.404344,0.003467,0.422915,0.414912,UP
8059,0.022742,1,0.914894,0.060526,0.355698,0.003467,0.422915,0.414912,DOWN
8060,0.022742,1,0.93617,0.110244,0.405385,0.003467,0.422915,0.414912,UP
8061,0.022742,1,0.957447,0.10475,0.431717,0.003467,0.422915,0.414912,UP
8062,0.022742,1,0.978723,0.102738,0.439453,0.003467,0.422915,0.414912,UP
8063,0.022742,1,1.0,0.102738,0.435882,0.003467,0.422915,0.414912,UP
8064,0.022787,2,0.0,0.090729,0.419667,0.003467,0.422915,0.414912,UP
8065,0.022787,2,0.021277,0.102738,0.409997,0.003467,0.422915,0.414912,UP
8066,0.022787,2,0.042553,0.083554,0.391253,0.003467,0.422915,0.414912,DOWN
8067,0.022787,2,0.06383,0.083554,0.333829,0.003467,0.422915,0.414912,DOWN
8068,0.022787,2,0.085106,0.071304,0.276703,0.003467,0.422915,0.414912,DOWN
8069,0.022787,2,0.106383,0.068752,0.234157,0.003467,0.422915,0.414912,DOWN
8070,0.022787,2,0.12766,0.068752,0.190717,0.003467,0.422915,0.414912,DOWN
8071,0.022787,2,0.148936,0.067041,0.166766,0.003467,0.422915,0.414912,DOWN
8072,0.022787,2,0.170213,0.068422,0.151592,0.003467,0.422915,0.414912,DOWN
8073,0.022787,2,0.191489,0.069833,0.150253,0.003467,0.422915,0.414912,DOWN
8074,0.022787,2,0.212766,0.069833,0.173758,0.003467,0.422915,0.414912,DOWN
8075,0.022787,2,0.234043,0.072895,0.222107,0.003467,0.422915,0.414912,DOWN
8076,0.022787,2,0.255319,0.102588,0.314936,0.003467,0.422915,0.414912,UP
8077,0.022787,2,0.276596,0.104389,0.408509,0.003467,0.422915,0.414912,UP
8078,0.022787,2,0.297872,0.069833,0.405237,0.003467,0.422915,0.414912,DOWN
8079,0.022787,2,0.319149,0.102498,0.456412,0.003467,0.422915,0.414912,UP
8080,0.022787,2,0.340426,0.09217,0.475454,0.003467,0.422915,0.414912,UP
8081,0.022787,2,0.361702,0.090399,0.469206,0.003467,0.422915,0.414912,UP
8082,0.022787,2,0.382979,0.102498,0.509075,0.003467,0.422915,0.414912,UP
8083,0.022787,2,0.404255,0.102588,0.522166,0.003467,0.422915,0.414912,UP
8084,0.022787,2,0.425532,0.102498,0.512348,0.003467,0.422915,0.414912,UP
8085,0.022787,2,0.446809,0.096944,0.495091,0.003467,0.422915,0.414912,UP
8086,0.022787,2,0.468085,0.096944,0.485867,0.003467,0.422915,0.414912,UP
8087,0.022787,2,0.489362,0.09217,0.479173,0.003467,0.422915,0.414912,UP
8088,0.022787,2,0.510638,0.060316,0.473073,0.003467,0.422915,0.414912,DOWN
8089,0.022787,2,0.531915,0.09217,0.468462,0.003467,0.422915,0.414912,UP
8090,0.022787,2,0.553191,0.096944,0.464594,0.003467,0.422915,0.414912,UP
8091,0.022787,2,0.574468,0.09217,0.458643,0.003467,0.422915,0.414912,UP
8092,0.022787,2,0.595745,0.057193,0.442577,0.003467,0.422915,0.414912,DOWN
8093,0.022787,2,0.617021,0.057193,0.437816,0.003467,0.422915,0.414912,DOWN
8094,0.022787,2,0.638298,0.09217,0.433651,0.003467,0.422915,0.414912,UP
8095,0.022787,2,0.659574,0.084814,0.433502,0.003467,0.422915,0.414912,DOWN
8096,0.022787,2,0.680851,0.09217,0.443172,0.003467,0.422915,0.414912,UP
8097,0.022787,2,0.702128,0.096944,0.453288,0.003467,0.422915,0.414912,UP
8098,0.022787,2,0.723404,0.09217,0.451056,0.003467,0.422915,0.414912,UP
8099,0.022787,2,0.744681,0.060316,0.474859,0.003467,0.422915,0.414912,DOWN
8100,0.022787,2,0.765957,0.102498,0.492413,0.003467,0.422915,0.414912,UP
8101,0.022787,2,0.787234,0.102498,0.531389,0.003467,0.422915,0.414912,UP
8102,0.022787,2,0.808511,0.090399,0.501339,0.003467,0.422915,0.414912,UP
8103,0.022787,2,0.829787,0.049117,0.471288,0.003467,0.422915,0.414912,DOWN
8104,0.022787,2,0.851064,0.09217,0.448081,0.003467,0.422915,0.414912,UP
8105,0.022787,2,0.87234,0.084814,0.421749,0.003467,0.422915,0.414912,DOWN
8106,0.022787,2,0.893617,0.060316,0.393782,0.003467,0.422915,0.414912,DOWN
8107,0.022787,2,0.914894,0.047076,0.355846,0.003467,0.422915,0.414912,DOWN
8108,0.022787,2,0.93617,0.104389,0.396459,0.003467,0.422915,0.414912,UP
8109,0.022787,2,0.957447,0.096944,0.418923,0.003467,0.422915,0.414912,UP
8110,0.022787,2,0.978723,0.096944,0.431419,0.003467,0.422915,0.414912,UP
8111,0.022787,2,1.0,0.09217,0.426659,0.003467,0.422915,0.414912,UP
8112,0.022831,3,0.0,0.090399,0.413716,0.003467,0.422915,0.414912,UP
8113,0.022831,3,0.021277,0.091119,0.395418,0.003467,0.422915,0.414912,UP
8114,0.022831,3,0.042553,0.084814,0.371764,0.003467,0.422915,0.414912,UP
8115,0.022831,3,0.06383,0.060316,0.318209,0.003467,0.422915,0.414912,DOWN
8116,0.022831,3,0.085106,0.060316,0.259,0.003467,0.422915,0.414912,DOWN
8117,0.022831,3,0.106383,0.067761,0.208718,0.003467,0.422915,0.414912,DOWN
8118,0.022831,3,0.12766,0.067761,0.175245,0.003467,0.422915,0.414912,DOWN
8119,0.022831,3,0.148936,0.067761,0.148616,0.003467,0.422915,0.414912,DOWN
8120,0.022831,3,0.170213,0.046085,0.138054,0.003467,0.422915,0.414912,DOWN
8121,0.022831,3,0.191489,0.068422,0.135079,0.003467,0.422915,0.414912,DOWN
8122,0.022831,3,0.212766,0.068422,0.16022,0.003467,0.422915,0.414912,DOWN
8123,0.022831,3,0.234043,0.072055,0.198304,0.003467,0.422915,0.414912,DOWN
8124,0.022831,3,0.255319,0.084814,0.291729,0.003467,0.422915,0.414912,UP
8125,0.022831,3,0.276596,0.090219,0.384558,0.003467,0.422915,0.414912,UP
8126,0.022831,3,0.297872,0.046085,0.380988,0.003467,0.422915,0.414912,DOWN
8127,0.022831,3,0.319149,0.050648,0.430824,0.003467,0.422915,0.414912,DOWN
8128,0.022831,3,0.340426,0.051399,0.446891,0.003467,0.422915,0.414912,DOWN
8129,0.022831,3,0.361702,0.050648,0.456412,0.003467,0.422915,0.414912,DOWN
8130,0.022831,3,0.382979,0.053981,0.492115,0.003467,0.422915,0.414912,DOWN
8131,0.022831,3,0.404255,0.060796,0.513835,0.003467,0.422915,0.414912,DOWN
8132,0.022831,3,0.425532,0.053471,0.503124,0.003467,0.422915,0.414912,DOWN
8133,0.022831,3,0.446809,0.05257,0.483636,0.003467,0.422915,0.414912,DOWN
8134,0.022831,3,0.468085,0.05257,0.477536,0.003467,0.422915,0.414912,DOWN
8135,0.022831,3,0.489362,0.07911,0.472032,0.003467,0.422915,0.414912,UP
8136,0.022831,3,0.510638,0.060796,0.467123,0.003467,0.422915,0.414912,DOWN
8137,0.022831,3,0.531915,0.084814,0.460875,0.003467,0.422915,0.414912,UP
8138,0.022831,3,0.553191,0.053981,0.46028,0.003467,0.422915,0.414912,DOWN
8139,0.022831,3,0.574468,0.060796,0.455073,0.003467,0.422915,0.414912,DOWN
8140,0.022831,3,0.595745,0.05257,0.450461,0.003467,0.422915,0.414912,DOWN
8141,0.022831,3,0.617021,0.053981,0.444213,0.003467,0.422915,0.414912,DOWN
8142,0.022831,3,0.638298,0.060796,0.437072,0.003467,0.422915,0.414912,DOWN
8143,0.022831,3,0.659574,0.05257,0.445254,0.003467,0.422915,0.414912,DOWN
8144,0.022831,3,0.680851,0.060796,0.443172,0.003467,0.422915,0.414912,DOWN
8145,0.022831,3,0.702128,0.060796,0.445998,0.003467,0.422915,0.414912,DOWN
8146,0.022831,3,0.723404,0.050648,0.446891,0.003467,0.422915,0.414912,DOWN
8147,0.022831,3,0.744681,0.060796,0.458941,0.003467,0.422915,0.414912,DOWN
8148,0.022831,3,0.765957,0.060796,0.468164,0.003467,0.422915,0.414912,DOWN
8149,0.022831,3,0.787234,0.060796,0.508182,0.003467,0.422915,0.414912,DOWN
8150,0.022831,3,0.808511,0.068422,0.485867,0.003467,0.422915,0.414912,UP
8151,0.022831,3,0.829787,0.049117,0.457007,0.003467,0.422915,0.414912,DOWN
8152,0.022831,3,0.851064,0.050648,0.437519,0.003467,0.422915,0.414912,DOWN
8153,0.022831,3,0.87234,0.057464,0.415353,0.003467,0.422915,0.414912,DOWN
8154,0.022831,3,0.893617,0.049117,0.378905,0.003467,0.422915,0.414912,DOWN
8155,0.022831,3,0.914894,0.047076,0.33859,0.003467,0.422915,0.414912,DOWN
8156,0.022831,3,0.93617,0.053981,0.391253,0.003467,0.422915,0.414912,DOWN
8157,0.022831,3,0.957447,0.05257,0.418923,0.003467,0.422915,0.414912,DOWN
8158,0.022831,3,0.978723,0.05257,0.428444,0.003467,0.422915,0.414912,DOWN
8159,0.022831,3,1.0,0.057464,0.426956,0.003467,0.422915,0.414912,DOWN
8160,0.022875,4,0.0,0.053981,0.41327,0.003467,0.422915,0.414912,DOWN
8161,0.022875,4,0.021277,0.060796,0.401964,0.003467,0.422915,0.414912,UP
8162,0.022875,4,0.042553,0.060796,0.376822,0.003467,0.422915,0.414912,UP
8163,0.022875,4,0.06383,0.057464,0.31806,0.003467,0.422915,0.414912,DOWN
8164,0.022875,4,0.085106,0.057464,0.257959,0.003467,0.422915,0.414912,DOWN
8165,0.022875,4,0.106383,0.068422,0.218239,0.003467,0.422915,0.414912,UP
8166,0.022875,4,0.12766,0.060796,0.179857,0.003467,0.422915,0.414912,UP
8167,0.022875,4,0.148936,0.067761,0.160815,0.003467,0.422915,0.414912,UP
8168,0.022875,4,0.170213,0.046085,0.142815,0.003467,0.422915,0.414912,DOWN
8169,0.022875,4,0.191489,0.046085,0.141178,0.003467,0.422915,0.414912,DOWN
8170,0.022875,4,0.212766,0.067581,0.160071,0.003467,0.422915,0.414912,UP
8171,0.022875,4,0.234043,0.072055,0.210057,0.003467,0.422915,0.414912,UP
8172,0.022875,4,0.255319,0.076378,0.301993,0.003467,0.422915,0.414912,UP
8173,0.022875,4,0.276596,0.084814,0.385302,0.003467,0.422915,0.414912,UP
8174,0.022875,4,0.297872,0.049117,0.374145,0.003467,0.422915,0.414912,DOWN
8175,0.022875,4,0.319149,0.049838,0.428295,0.003467,0.422915,0.414912,DOWN
8176,0.022875,4,0.340426,0.051069,0.447932,0.003467,0.422915,0.414912,DOWN
8177,0.022875,4,0.361702,0.05257,0.449122,0.003467,0.422915,0.414912,DOWN
8178,0.022875,4,0.382979,0.087336,0.491967,0.003467,0.422915,0.414912,UP
8179,0.022875,4,0.404255,0.091269,0.510265,0.003467,0.422915,0.414912,UP
8180,0.022875,4,0.425532,0.091269,0.498364,0.003467,0.422915,0.414912,UP
8181,0.022875,4,0.446809,0.056743,0.483338,0.003467,0.422915,0.414912,DOWN
8182,0.022875,4,0.468085,0.091269,0.489735,0.003467,0.422915,0.414912,UP
8183,0.022875,4,0.489362,0.089888,0.487355,0.003467,0.422915,0.414912,UP
8184,0.022875,4,0.510638,0.089888,0.479173,0.003467,0.422915,0.414912,UP
8185,0.022875,4,0.531915,0.089888,0.476198,0.003467,0.422915,0.414912,UP
8186,0.022875,4,0.553191,0.089888,0.477983,0.003467,0.422915,0.414912,UP
8187,0.022875,4,0.574468,0.089888,0.474412,0.003467,0.422915,0.414912,UP
8188,0.022875,4,0.595745,0.089888,0.474115,0.003467,0.422915,0.414912,UP
8189,0.022875,4,0.617021,0.060196,0.46385,0.003467,0.422915,0.414912,DOWN
8190,0.022875,4,0.638298,0.055692,0.456709,0.003467,0.422915,0.414912,DOWN
8191,0.022875,4,0.659574,0.084814,0.459238,0.003467,0.422915,0.414912,UP
8192,0.022875,4,0.680851,0.060196,0.456709,0.003467,0.422915,0.414912,DOWN
8193,0.022875,4,0.702128,0.084814,0.454924,0.003467,0.422915,0.414912,UP
8194,0.022875,4,0.723404,0.056743,0.445701,0.003467,0.422915,0.414912,DOWN
8195,0.022875,4,0.744681,0.056743,0.457007,0.003467,0.422915,0.414912,DOWN
8196,0.022875,4,0.765957,0.056743,0.46385,0.003467,0.422915,0.414912,DOWN
8197,0.022875,4,0.787234,0.056743,0.504463,0.003467,0.422915,0.414912,DOWN
8198,0.022875,4,0.808511,0.060196,0.48914,0.003467,0.422915,0.414912,DOWN
8199,0.022875,4,0.829787,0.050648,0.461024,0.003467,0.422915,0.414912,DOWN
8200,0.022875,4,0.851064,0.060196,0.445403,0.003467,0.422915,0.414912,DOWN
8201,0.022875,4,0.87234,0.056743,0.412229,0.003467,0.422915,0.414912,DOWN
8202,0.022875,4,0.893617,0.049117,0.372954,0.003467,0.422915,0.414912,DOWN
8203,0.022875,4,0.914894,0.047076,0.34097,0.003467,0.422915,0.414912,DOWN
8204,0.022875,4,0.93617,0.089888,0.388426,0.003467,0.422915,0.414912,UP
8205,0.022875,4,0.957447,0.071694,0.411485,0.003467,0.422915,0.414912,UP
8206,0.022875,4,0.978723,0.089888,0.424874,0.003467,0.422915,0.414912,UP
8207,0.022875,4,1.0,0.060196,0.418477,0.003467,0.422915,0.414912,DOWN
8208,0.022919,5,0.0,0.053981,0.403898,0.003467,0.422915,0.414912,DOWN
8209,0.022919,5,0.021277,0.056743,0.388872,0.003467,0.422915,0.414912,DOWN
8210,0.022919,5,0.042553,0.056743,0.36626,0.003467,0.422915,0.414912,DOWN
8211,0.022919,5,0.06383,0.049117,0.302142,0.003467,0.422915,0.414912,DOWN
8212,0.022919,5,0.085106,0.047076,0.248587,0.003467,0.422915,0.414912,DOWN
8213,0.022919,5,0.106383,0.047076,0.206784,0.003467,0.422915,0.414912,DOWN
8214,0.022919,5,0.12766,0.046085,0.163195,0.003467,0.422915,0.414912,DOWN
8215,0.022919,5,0.148936,0.046085,0.14222,0.003467,0.422915,0.414912,DOWN
8216,0.022919,5,0.170213,0.060736,0.13017,0.003467,0.422915,0.414912,DOWN
8217,0.022919,5,0.191489,0.046085,0.135079,0.003467,0.422915,0.414912,DOWN
8218,0.022919,5,0.212766,0.068422,0.15784,0.003467,0.422915,0.414912,UP
8219,0.022919,5,0.234043,0.060736,0.198155,0.003467,0.422915,0.414912,DOWN
8220,0.022919,5,0.255319,0.076378,0.293068,0.003467,0.422915,0.414912,UP
8221,0.022919,5,0.276596,0.084814,0.377417,0.003467,0.422915,0.414912,UP
8222,0.022919,5,0.297872,0.047076,0.367301,0.003467,0.422915,0.414912,DOWN
8223,0.022919,5,0.319149,0.050648,0.425617,0.003467,0.422915,0.414912,DOWN
8224,0.022919,5,0.340426,0.050648,0.447486,0.003467,0.422915,0.414912,DOWN
8225,0.022919,5,0.361702,0.05257,0.464445,0.003467,0.422915,0.414912,DOWN
8226,0.022919,5,0.382979,0.101327,0.506099,0.003467,0.422915,0.414912,UP
8227,0.022919,5,0.404255,0.102768,0.524546,0.003467,0.422915,0.414912,UP
8228,0.022919,5,0.425532,0.102768,0.516067,0.003467,0.422915,0.414912,UP
8229,0.022919,5,0.446809,0.101327,0.506546,0.003467,0.422915,0.414912,UP
8230,0.022919,5,0.468085,0.09217,0.501041,0.003467,0.422915,0.414912,UP
8231,0.022919,5,0.489362,0.101327,0.509372,0.003467,0.422915,0.414912,UP
8232,0.022919,5,0.510638,0.090159,0.506397,0.003467,0.422915,0.414912,UP
8233,0.022919,5,0.531915,0.09217,0.499256,0.003467,0.422915,0.414912,UP
8234,0.022919,5,0.553191,0.090159,0.500149,0.003467,0.422915,0.414912,UP
8235,0.022919,5,0.574468,0.090159,0.493901,0.003467,0.422915,0.414912,UP
8236,0.022919,5,0.595745,0.09217,0.494198,0.003467,0.422915,0.414912,UP
8237,0.022919,5,0.617021,0.090159,0.477685,0.003467,0.422915,0.414912,UP
8238,0.022919,5,0.638298,0.090159,0.470991,0.003467,0.422915,0.414912,UP
8239,0.022919,5,0.659574,0.088958,0.470693,0.003467,0.422915,0.414912,UP
8240,0.022919,5,0.680851,0.084814,0.465635,0.003467,0.422915,0.414912,UP
8241,0.022919,5,0.702128,0.084814,0.465189,0.003467,0.422915,0.414912,UP
8242,0.022919,5,0.723404,0.050648,0.443916,0.003467,0.422915,0.414912,DOWN
8243,0.022919,5,0.744681,0.050648,0.43856,0.003467,0.422915,0.414912,DOWN
8244,0.022919,5,0.765957,0.056293,0.446742,0.003467,0.422915,0.414912,DOWN
8245,0.022919,5,0.787234,0.05257,0.473073,0.003467,0.422915,0.414912,DOWN
8246,0.022919,5,0.808511,0.05257,0.450461,0.003467,0.422915,0.414912,DOWN
8247,0.022919,5,0.829787,0.047496,0.414609,0.003467,0.422915,0.414912,DOWN
8248,0.022919,5,0.851064,0.056293,0.390955,0.003467,0.422915,0.414912,DOWN
8249,0.022919,5,0.87234,0.05257,0.365963,0.003467,0.422915,0.414912,DOWN
8250,0.022919,5,0.893617,0.073946,0.339334,0.003467,0.422915,0.414912,UP
8251,0.022919,5,0.914894,0.047076,0.306754,0.003467,0.422915,0.414912,DOWN
8252,0.022919,5,0.93617,0.09217,0.360309,0.003467,0.422915,0.414912,UP
8253,0.022919,5,0.957447,0.102768,0.39393,0.003467,0.422915,0.414912,UP
8254,0.022919,5,0.978723,0.103158,0.409253,0.003467,0.422915,0.414912,UP
8255,0.022919,5,1.0,0.088958,0.401815,0.003467,0.422915,0.414912,UP
8256,0.022964,6,0.0,0.088958,0.391996,0.003467,0.422915,0.414912,UP
8257,0.022964,6,0.021277,0.060736,0.367301,0.003467,0.422915,0.414912,DOWN
8258,0.022964,6,0.042553,0.050648,0.341119,0.003467,0.422915,0.414912,DOWN
8259,0.022964,6,0.06383,0.049117,0.274026,0.003467,0.422915,0.414912,DOWN
8260,0.022964,6,0.085106,0.047076,0.217495,0.003467,0.422915,0.414912,DOWN
8261,0.022964,6,0.106383,0.046085,0.174502,0.003467,0.422915,0.414912,DOWN
8262,0.022964,6,0.12766,0.046085,0.138947,0.003467,0.422915,0.414912,DOWN
8263,0.022964,6,0.148936,0.046085,0.115442,0.003467,0.422915,0.414912,DOWN
8264,0.022964,6,0.170213,0.063468,0.100119,0.003467,0.422915,0.414912,DOWN
8265,0.022964,6,0.191489,0.063468,0.091937,0.003467,0.422915,0.414912,DOWN
8266,0.022964,6,0.212766,0.063468,0.093871,0.003467,0.422915,0.414912,DOWN
8267,0.022964,6,0.234043,0.067221,0.108301,0.003467,0.422915,0.414912,DOWN
8268,0.022964,6,0.255319,0.069443,0.145492,0.003467,0.422915,0.414912,DOWN
8269,0.022964,6,0.276596,0.069443,0.182981,0.003467,0.422915,0.414912,DOWN
8270,0.022964,6,0.297872,0.073526,0.222404,0.003467,0.422915,0.414912,UP
8271,0.022964,6,0.319149,0.077819,0.283695,0.003467,0.422915,0.414912,UP
8272,0.022964,6,0.340426,0.086736,0.337102,0.003467,0.422915,0.414912,UP
8273,0.022964,6,0.361702,0.087426,0.373401,0.003467,0.422915,0.414912,UP
8274,0.022964,6,0.382979,0.086736,0.405683,0.003467,0.422915,0.414912,UP
8275,0.022964,6,0.404255,0.084664,0.414906,0.003467,0.422915,0.414912,UP
8276,0.022964,6,0.425532,0.084664,0.40598,0.003467,0.422915,0.414912,UP
8277,0.022964,6,0.446809,0.084664,0.387682,0.003467,0.422915,0.414912,UP
8278,0.022964,6,0.468085,0.084664,0.36745,0.003467,0.422915,0.414912,UP
8279,0.022964,6,0.489362,0.081812,0.360458,0.003467,0.422915,0.414912,UP
8280,0.022964,6,0.510638,0.077819,0.347664,0.003467,0.422915,0.414912,UP
8281,0.022964,6,0.531915,0.076318,0.334276,0.003467,0.422915,0.414912,UP
8282,0.022964,6,0.553191,0.076558,0.311663,0.003467,0.422915,0.414912,UP
8283,0.022964,6,0.574468,0.070644,0.307795,0.003467,0.422915,0.414912,DOWN
