DFTA_ID,Provider Name,Event Name,Event Type,Description,Topics,Max Attendees,Event Location,City,State,ZipCode,Borough,Start Time,EndTime,Is Virtual,Is Live,Is Recurring,Event Accessibility,Latitude,Longitude,Community Board,Council District,BIN,BBL,Census Tract (2020),Neighborhood Tabulation Area (NTA) (2020)
C1902,Central Harlem St Nick,FDNY Fire Safety Smart,Class / Workshop,Instructing participants how to be fire safety smart.,Health & Wellness,23,210 West 131st Street,NEW YORK,NY,10037,MANHATTAN,07/07/2030 01:00:00 PM,07/07/2030 02:00:00 PM,No,Yes,No,Wheelchair Accessible,40.812977,-73.94614,110,9,1081515,1019330050,224,MN1002
C7205,Times Plaza Center OAC,NYRR Striders Fitness Class,Physical Activity,Join our NYRR Striders Fitness Class!!!!!,Entertainment;Social & Community;Health & Wellness;Arts & Culture,0,460 Atlantic Avenue,BROOKLYN,NY,11217,Brooklyn,09/03/2025 10:00:00 AM,09/03/2025 11:00:00 AM,No,Yes,Yes,Wheelchair Accessible;Deaf/Hard of Hearing;Blind/Low Vision;Developmental Disability,40.686296,-73.983223,302,33,3000937,3001840025,41,BK0202
D0701,Sister Annunciata Bethell OAC,Drum Fit Exercise,Physical Activity,Fun exercises using oversized exercise balls to enhance coordination and memorization with Dorian Castro,Health & Wellness,0,243 East 204th Street,BRONX,NY,10458,Bronx,09/12/2025 11:40:00 AM,09/12/2025 12:30:00 PM,No,Yes,Yes,Wheelchair Accessible;Deaf/Hard of Hearing;Blind/Low Vision;Developmental Disability,40.874205,-73.884457,207,11,2017363,2033110146,413,BX0702
D0701,Sister Annunciata Bethell OAC,Drum Fit Exercise,Physical Activity,Fun exercises using oversized exercise balls to enhance coordination and memorization with Dorian Castro,Health & Wellness,0,243 East 204th Street,BRONX,NY,10458,Bronx,09/26/2025 11:40:00 AM,09/26/2025 12:30:00 PM,No,Yes,Yes,Wheelchair Accessible;Deaf/Hard of Hearing;Blind/Low Vision;Developmental Disability,40.874205,-73.884457,207,11,2017363,2033110146,413,BX0702
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,09/09/2025 08:30:00 AM,09/09/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,09/12/2025 08:30:00 AM,09/12/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,09/23/2025 08:30:00 AM,09/23/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,10/13/2025 08:30:00 AM,10/13/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,10/14/2025 08:30:00 AM,10/14/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,10/15/2025 08:30:00 AM,10/15/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,10/16/2025 08:30:00 AM,10/16/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,10/17/2025 08:30:00 AM,10/17/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,10/27/2025 08:30:00 AM,10/27/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,10/28/2025 08:30:00 AM,10/28/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,11/10/2025 08:30:00 AM,11/10/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C4706,JCCGCI Marlboro Older Adult Center,Ping Pong,Physical Activity,Open Ping Pong games and instruction.,Entertainment,15,2298 West 8th Street,BROOKLYN,NY,11223,BROOKLYN,10/10/2025 12:53:00 PM,10/10/2025 12:53:00 PM,No,Yes,Yes,,40.592081,-73.978468,313,47,3322179,3071400016,382,BK1301
C4706,JCCGCI Marlboro Older Adult Center,Ping Pong,Physical Activity,Open Ping Pong games and instruction.,Entertainment,15,2298 West 8th Street,BROOKLYN,NY,11223,BROOKLYN,10/14/2025 12:53:00 PM,10/14/2025 12:53:00 PM,No,Yes,Yes,,40.592081,-73.978468,313,47,3322179,3071400016,382,BK1301
C4706,JCCGCI Marlboro Older Adult Center,Ping Pong,Physical Activity,Open Ping Pong games and instruction.,Entertainment,15,2298 West 8th Street,BROOKLYN,NY,11223,BROOKLYN,10/22/2025 12:53:00 PM,10/22/2025 12:53:00 PM,No,Yes,Yes,,40.592081,-73.978468,313,47,3322179,3071400016,382,BK1301
C4501,ITALIAN SENIOR CITIZENS CENTER,Sit and Be Fit,Physical Activity,Sitting Exercises for the Body.,Health & Wellness,0,83-20 Queens Blvd,FLUSHING,NY,11373,QUEENS,09/01/2025 10:20:00 AM,09/01/2025 11:15:00 AM,Yes,Yes,Yes,,40.737205,-73.879686,404,30,4057291,4024760017,475,QN0401
C4501,ITALIAN SENIOR CITIZENS CENTER,Sit and Be Fit,Physical Activity,Sitting Exercises for the Body.,Health & Wellness,0,83-20 Queens Blvd,FLUSHING,NY,11373,QUEENS,09/15/2025 10:20:00 AM,09/15/2025 11:15:00 AM,Yes,Yes,Yes,,40.737205,-73.879686,404,30,4057291,4024760017,475,QN0401
C4501,ITALIAN SENIOR CITIZENS CENTER,Sit and Be Fit,Physical Activity,Sitting Exercises for the Body.,Health & Wellness,0,83-20 Queens Blvd,FLUSHING,NY,11373,QUEENS,11/10/2025 10:20:00 AM,11/10/2025 11:15:00 AM,Yes,Yes,Yes,,40.737205,-73.879686,404,30,4057291,4024760017,475,QN0401
C4501,ITALIAN SENIOR CITIZENS CENTER,Morning Stretches,Physical Activity,Stretches for the Body.,Health & Wellness,0,83-20 Queens Blvd,FLUSHING,NY,11373,QUEENS,09/05/2025 09:20:00 AM,09/05/2025 10:20:00 AM,Yes,Yes,Yes,,40.737205,-73.879686,404,30,4057291,4024760017,475,QN0401
C4501,ITALIAN SENIOR CITIZENS CENTER,Morning Stretches,Physical Activity,Stretches for the Body.,Health & Wellness,0,83-20 Queens Blvd,FLUSHING,NY,11373,QUEENS,11/07/2025 09:20:00 AM,11/07/2025 10:20:00 AM,Yes,Yes,Yes,,40.737205,-73.879686,404,30,4057291,4024760017,475,QN0401
C4501,ITALIAN SENIOR CITIZENS CENTER,Morning Stretches,Physical Activity,Stretches for the Body.,Health & Wellness,0,83-20 Queens Blvd,FLUSHING,NY,11373,QUEENS,11/14/2025 09:20:00 AM,11/14/2025 10:20:00 AM,Yes,Yes,Yes,,40.737205,-73.879686,404,30,4057291,4024760017,475,QN0401
C4501,ITALIAN SENIOR CITIZENS CENTER,Chair Yoga,Physical Activity,Sitting down Yoga Exercises,Health & Wellness,0,83-20 Queens Blvd,FLUSHING,NY,11373,QUEENS,11/05/2025 09:30:00 AM,11/05/2025 10:15:00 AM,Yes,Yes,Yes,,40.737205,-73.879686,404,30,4057291,4024760017,475,QN0401
C4501,ITALIAN SENIOR CITIZENS CENTER,Chair Yoga,Physical Activity,Sitting down Yoga Exercises,Health & Wellness,0,83-20 Queens Blvd,FLUSHING,NY,11373,QUEENS,12/24/2025 09:30:00 AM,12/24/2025 10:15:00 AM,Yes,Yes,Yes,,40.737205,-73.879686,404,30,4057291,4024760017,475,QN0401
C4501,ITALIAN SENIOR CITIZENS CENTER,Tai Chi for Arthritis,Physical Activity,Standing Tai Chi Exercises for Arthritis.,Health & Wellness,0,83-20 Queens Blvd,FLUSHING,NY,11373,QUEENS,12/11/2025 09:20:00 AM,12/11/2025 10:20:00 AM,Yes,Yes,Yes,,40.737205,-73.879686,404,30,4057291,4024760017,475,QN0401
C7205,Times Plaza Center OAC,Big Apple Walk-A-Thon,Physical Activity,Big Apple Walk-A-Thon: Walking Club Competition,Social & Community;Health & Wellness;Arts & Culture,0,460 Atlantic Avenue,BROOKLYN,NY,11217,Brooklyn,11/17/2025 11:00:00 AM,11/17/2025 12:00:00 PM,No,Yes,Yes,Wheelchair Accessible;Deaf/Hard of Hearing;Blind/Low Vision;Developmental Disability,40.686296,-73.983223,302,33,3000937,3001840025,41,BK0202
C2802,Cypress Hills Adult Social Club,Movie Club,Discussion,Members will watch and duscuss the movie afterwards.,Entertainment;Social & Community,0,475 Fountain Av,Brooklyn,NY,11208,Brooklyn,09/05/2025 01:30:00 PM,09/05/2025 04:00:00 PM,No,Yes,Yes,,40.668288,-73.873005,305,42,3337041,3042920061,1210,BK0505
C9701,New Beginnings (Riverdale Y),Watercolor Painting with Dmitriy Moshkovich,Class / Workshop,"This Y-sponsored class for older adults will run for twelve weeks, starting Thursday, July 10th, 2025 at 10am and ending Thursday, September 25th, 2025.  Unlike NYC Aging-sponsored programs there is a fee for this class, but the cost for New Beginnings members is $120 for the 12-week session.  Please sign up and pay the full amount at the Y's reception desk on the first floor.  Registration opens up on Wednesday, June 4th, 2025 and will end on Thursday, July 3rd, 2025, or until spots are filled.  Spots are limited to 12.  Scholarships are available to those in financial need.  See director, Sharon Asherman, for scholarship information.",Arts & Culture,0,5625 Arlington Ave,Bronx,NY,10471,BRONX,09/11/2025 10:00:00 AM,09/11/2025 11:00:00 AM,No,Yes,Yes,,40.905009,-73.907133,208,11,2086312,2059520374,323,BX0803
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,09/25/2025 08:30:00 AM,09/25/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C4706,JCCGCI Marlboro Older Adult Center,Ping Pong,Physical Activity,Open Ping Pong games and instruction.,Entertainment,15,2298 West 8th Street,BROOKLYN,NY,11223,BROOKLYN,10/23/2025 12:53:00 PM,10/23/2025 12:53:00 PM,No,Yes,Yes,,40.592081,-73.978468,313,47,3322179,3071400016,382,BK1301
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,09/26/2025 08:30:00 AM,09/26/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,10/23/2025 08:30:00 AM,10/23/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,11/04/2025 08:30:00 AM,11/04/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,11/12/2025 08:30:00 AM,11/12/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,11/25/2025 08:30:00 AM,11/25/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,11/26/2025 08:30:00 AM,11/26/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,Let's Find the Word,Social Gathering,"The seniors complete word puzzles as a mental exercise by scanning  grids for hidden words which challenges memory, enhances cognitive abilities and promotes concentration.",Entertainment;Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,09/05/2025 09:15:00 AM,09/05/2025 10:00:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,Let's Find the Word,Social Gathering,"The seniors complete word puzzles as a mental exercise by scanning  grids for hidden words which challenges memory, enhances cognitive abilities and promotes concentration.",Entertainment;Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,09/18/2025 09:15:00 AM,09/18/2025 10:00:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C2501,Florence E Smith OAC,Stretch Exercise,Class / Workshop,This class is meant for gentle stretch exercises to relax the body.,Social & Community;Health & Wellness,0,102-19 34 Avenue,Corona,NY,11368,Queens,09/29/2025 02:00:00 PM,09/29/2025 03:00:00 PM,No,Yes,Yes,Wheelchair Accessible,40.755742,-73.865988,403,21,4042602,4017170033,379,QN0303
C0205,Allen AME Rockaway Blvd Senior Center,Let's Find the Word,Social Gathering,"The seniors complete word puzzles as a mental exercise by scanning  grids for hidden words which challenges memory, enhances cognitive abilities and promotes concentration.",Entertainment;Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,09/30/2025 09:15:00 AM,09/30/2025 10:00:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,Let's Find the Word,Social Gathering,"The seniors complete word puzzles as a mental exercise by scanning  grids for hidden words which challenges memory, enhances cognitive abilities and promotes concentration.",Entertainment;Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,10/02/2025 09:15:00 AM,10/02/2025 10:00:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,Let's Find the Word,Social Gathering,"The seniors complete word puzzles as a mental exercise by scanning  grids for hidden words which challenges memory, enhances cognitive abilities and promotes concentration.",Entertainment;Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,10/10/2025 09:15:00 AM,10/10/2025 10:00:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,Let's Find the Word,Social Gathering,"The seniors complete word puzzles as a mental exercise by scanning  grids for hidden words which challenges memory, enhances cognitive abilities and promotes concentration.",Entertainment;Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,10/23/2025 09:15:00 AM,10/23/2025 10:00:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,Let's Find the Word,Social Gathering,"The seniors complete word puzzles as a mental exercise by scanning  grids for hidden words which challenges memory, enhances cognitive abilities and promotes concentration.",Entertainment;Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,10/24/2025 09:15:00 AM,10/24/2025 10:00:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,Let's Find the Word,Social Gathering,"The seniors complete word puzzles as a mental exercise by scanning  grids for hidden words which challenges memory, enhances cognitive abilities and promotes concentration.",Entertainment;Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,11/07/2025 09:15:00 AM,11/07/2025 10:00:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C2501,Florence E Smith OAC,Blood Pressure Monitoring,Physical Activity,"Have your blood pressure checked with our volunteer nurse, every Monday and Friday in the dining room.",Health & Wellness,0,102-19 34 Avenue,Corona,NY,11368,Queens,10/31/2025 11:00:00 AM,10/31/2025 12:00:00 PM,No,Yes,Yes,Wheelchair Accessible,40.755742,-73.865988,403,21,4042602,4017170033,379,QN0303
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,09/01/2025 08:30:00 AM,09/01/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,09/08/2025 08:30:00 AM,09/08/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,09/10/2025 08:30:00 AM,09/10/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,09/19/2025 08:30:00 AM,09/19/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,09/22/2025 08:30:00 AM,09/22/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,09/24/2025 08:30:00 AM,09/24/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,10/02/2025 08:30:00 AM,10/02/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,10/06/2025 08:30:00 AM,10/06/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,10/29/2025 08:30:00 AM,10/29/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,11/05/2025 08:30:00 AM,11/05/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,11/18/2025 08:30:00 AM,11/18/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,11/19/2025 08:30:00 AM,11/19/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,11/20/2025 08:30:00 AM,11/20/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,11/21/2025 08:30:00 AM,11/21/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,11/28/2025 08:30:00 AM,11/28/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C0205,Allen AME Rockaway Blvd Senior Center,News/ Views,Discussion,"A group of seniors come together to engage in lively discussions, sharing perspectives on everything from local politics to global affairs.",Social & Community,0,123-10 143rd St,Jamaica,NY,11436,Queens,12/03/2025 08:30:00 AM,12/03/2025 09:15:00 AM,No,Yes,Yes,Wheelchair Accessible,40.674522,-73.795725,412,28,4261337,4120390044,182,QN1203
C2802,Cypress Hills Adult Social Club,Lunch,Social Gathering,"We serve a healthy, nutritious, balanced meals to our older New Yorkers, up to five days a week at our senior clubs.",Health & Wellness;Cooking / Food,0,475 Fountain Av,Brooklyn,NY,11208,Brooklyn,09/10/2025 12:00:00 PM,09/10/2025 01:00:00 PM,No,Yes,Yes,,40.668288,-73.873005,305,42,3337041,3042920061,1210,BK0505
C2802,Cypress Hills Adult Social Club,Lunch,Social Gathering,"We serve a healthy, nutritious, balanced meals to our older New Yorkers, up to five days a week at our senior clubs.",Health & Wellness;Cooking / Food,0,475 Fountain Av,Brooklyn,NY,11208,Brooklyn,09/11/2025 12:00:00 PM,09/11/2025 01:00:00 PM,No,Yes,Yes,,40.668288,-73.873005,305,42,3337041,3042920061,1210,BK0505
C2802,Cypress Hills Adult Social Club,Lunch,Social Gathering,"We serve a healthy, nutritious, balanced meals to our older New Yorkers, up to five days a week at our senior clubs.",Health & Wellness;Cooking / Food,0,475 Fountain Av,Brooklyn,NY,11208,Brooklyn,09/19/2025 12:00:00 PM,09/19/2025 01:00:00 PM,No,Yes,Yes,,40.668288,-73.873005,305,42,3337041,3042920061,1210,BK0505
C2802,Cypress Hills Adult Social Club,Lunch,Social Gathering,"We serve a healthy, nutritious, balanced meals to our older New Yorkers, up to five days a week at our senior clubs.",Health & Wellness;Cooking / Food,0,475 Fountain Av,Brooklyn,NY,11208,Brooklyn,10/01/2025 12:00:00 PM,10/01/2025 01:00:00 PM,No,Yes,Yes,,40.668288,-73.873005,305,42,3337041,3042920061,1210,BK0505
C2802,Cypress Hills Adult Social Club,Lunch,Social Gathering,"We serve a healthy, nutritious, balanced meals to our older New Yorkers, up to five days a week at our senior clubs.",Health & Wellness;Cooking / Food,0,475 Fountain Av,Brooklyn,NY,11208,Brooklyn,10/13/2025 12:00:00 PM,10/13/2025 01:00:00 PM,No,Yes,Yes,,40.668288,-73.873005,305,42,3337041,3042920061,1210,BK0505
C2802,Cypress Hills Adult Social Club,Lunch,Social Gathering,"We serve a healthy, nutritious, balanced meals to our older New Yorkers, up to five days a week at our senior clubs.",Health & Wellness;Cooking / Food,0,475 Fountain Av,Brooklyn,NY,11208,Brooklyn,10/14/2025 12:00:00 PM,10/14/2025 01:00:00 PM,No,Yes,Yes,,40.668288,-73.873005,305,42,3337041,3042920061,1210,BK0505
